order_id,customer_id,order_date,shipping_city,order_status
603491,20361,2026-02-13,gjilan,completed
603492,20351,2026-08-08,mitrovice,Refunded
603493,20525,2026-07-14,Vushtrri,completed
603494,20556,2026-07-28,prishtina,completed
603495,20384,2026-01-01,GJAKOVE,COMPLETED
603496,20086,2026-06-14,Prizren,REFUNDED
603497,20445,2026-03-28,prishtina,Completed
603498,20521,2026-01-02, Gjakove ,completed
603499,20291,2026-05-07,GJAKOVE,Completed
603500,20051,2026-05-01,gjakove,completed
603501,20450,2026-05-26,Prishtina,COMPLETED
603502,20247,2026-03-08,PRIZREN,cancelled
603503,20185,2026-08-02,Vushtrri,canceled
603504,20506,2026-01-14,MITROVICE,completed
603505,20278,2026-02-14,Gjakove,Completed
603506,20362,2026-03-13,FERIZAJ,COMPLETED
603507,20112,2026-07-07,vushtrri, completed 
603508,20314,2026-04-20,VUSHTRRI,completed
603509,20259,2026-01-28,Prizren,PENDING
603510,20613,2026-03-05, Mitrovice ,Completed
603511,20367,2026-01-04,Mitrovicë,completed
603512,20275,2026-07-26,Peja,Completed
603513,20013,2026-05-26,Gjakovë,COMPLETED
603514,20170,2026-06-03, Peja ,Completed
603515,20615,2026-08-06,Prizren, completed 
603516,20024,2026-08-07,Peja,Completed
603517,20325,2026-07-15,peja,COMPLETED
603518,20208,2026-07-18,Vushtrri,Refunded
603519,20637,2026-07-24, Vushtrri ,cancelled
603520,20310,2026-05-15,gjilan,completed
603521,20106,2026-01-12,Ferizaj,Completed
603522,20405,2026-08-07, Prishtina ,Completed
603523,20022,2026-07-30,Peja,completed
603524,20591,2026-05-13,Prishtina,completed
603525,20307,2026-05-17,Peja,Completed
603526,20010,2026-05-13,Prishtina,refunded
603527,20264,2026-04-30, Prizren , cancelled 
603528,20679,2026-07-05,Mitrovicë,Completed
603529,20695,2026-02-08,ferizaj,cancelled
603530,20114,2026-03-24,Vushtrri,refunded
603531,20357,2026-07-21, Gjilan ,COMPLETED
603532,20223,2026-03-02, Prishtina ,REFUNDED
603533,20049,2026-04-05,MITROVICE,completed
603534,20133,2026-03-17,prishtina,completed
603535,20397,2026-02-21, Prizren ,completed
603536,20482,2026-03-19,Mitrovicë,Completed
603537,20189,2026-01-11,PEJA,refunded
603538,20146,2026-06-07, Ferizaj ,completed
603539,20235,2026-03-16, Gjilan ,Completed
603540,20217,2026-04-10,GJAKOVE, completed 
603541,20346,2026-01-13,peja,completed
603542,20100,2026-06-14,Gjakove,Completed
603543,20026,2026-08-07,Prishtina,completed
603544,20138,2026-05-20,Mitrovicë, completed 
603545,20150,2026-01-25,Prishtina, pending 
603546,20021,2026-03-07,Vushtrri,completed
603547,20022,2026-07-03,Vushtrri,completed
603548,20119,2026-04-27,Peja,completed
603549,20277,2026-03-05,GJILAN, pending 
603550,20065,2026-05-08,peja,completed
603551,20230,2026-04-30,Peja,Completed
603552,20367,2026-05-30,Gjakovë,PENDING
603553,20676,2026-01-31, Vushtrri ,canceled
603554,20012,2026-06-27,Mitrovicë, completed 
603555,20410,2026-06-07,Mitrovice,Completed
603556,20118,2026-01-08, Mitrovice , completed 
603557,20206,2026-02-05,FERIZAJ,completed
603558,20105,2026-02-21,Peja,Completed
603559,90086,2026-08-01, Prishtina ,Completed
603560,20175,2026-03-25,Prizren, cancelled 
603561,90085,2026-04-08,prizren,Completed
603562,20669,2026-04-01,Gjilan,REFUNDED
603563,20100,2026-05-15,GJILAN,completed
603564,20618,2026-05-26, Gjilan ,Cancelled
603565,20393,2026-08-08,mitrovice,completed
603566,20254,2026-04-12,PEJA,Completed
603567,20233,2026-01-13,Gjilan, completed 
603568,20446,2026-07-03,Prizren,Completed
603569,20504,2026-05-22,peja,PENDING
603570,20118,2026-03-02,Vushtrri, completed 
603571,20041,2026-05-26,Prizren,COMPLETED
603572,20135,2026-06-25,Prishtina,completed
603573,20641,2026-01-12,Prishtina,canceled
603574,20366,2026-02-01, Vushtrri ,Completed
603575,20109,2026-07-06,prizren,completed
603576,20614,2026-06-05,Peja,pending
603577,20225,2026-04-20,Prishtina,PENDING
603578,20308,2026-02-26,gjilan,completed
603579,20170,2026-07-13,PEJA,Pending
603580,20590,2026-05-08,Peja, refunded 
603581,90085,2026-04-01, Prishtina ,Completed
603582,20539,2026-01-30,Gjilan, pending 
603583,20625,2026-07-07,GJAKOVE,COMPLETED
603584,20012,2026-04-13,gjilan,Completed
603585,20390,2026-04-26,Prizren, completed 
603586,20567,2026-06-04, Gjilan ,Completed
603587,20368,2026-05-17,FERIZAJ,canceled
603588,20186,2026-07-29, Prizren ,completed
603589,20635,2026-02-28,Mitrovicë,completed
603590,20299,2026-04-18,Gjilan,completed
603591,20537,2026-02-17,Prizren,cancelled
603592,20475,2026-01-20,PRISHTINA,completed
603593,20675,2026-04-20,Ferizaj, completed 
603594,20079,2026-08-01,prizren, refunded 
603595,20414,2026-05-09,ferizaj,COMPLETED
603596,20084,2026-02-04, Vushtrri ,cancelled
603597,20130,2026-05-24,Ferizaj,Refunded
603598,20078,2026-04-13,Gjakovë,COMPLETED
603599,20038,2026-05-02, Ferizaj ,pending
603600,20269,2026-05-19,Vushtrri, refunded 
603601,20135,2026-01-21,PRISHTINA,Completed
603602,20327,2026-03-31,prishtina,completed
603603,20009,2026-06-16,GJAKOVE,COMPLETED
603604,20656,2026-02-02,gjakove,CANCELLED
603605,20055,2026-02-05,gjilan,COMPLETED
603606,20382,2026-03-25,Peja,Completed
603607,20112,2026-01-20,PEJA,Cancelled
603608,20435,2026-07-09,gjilan, completed 
603609,20269,2026-08-03,MITROVICE, pending 
603610,20091,2026-04-23,Mitrovice, completed 
603611,20131,2026-07-07,prishtina,completed
603612,20008,2026-03-18,Prishtina,Completed
603613,20458,2026-05-28, Gjilan ,cancelled
603614,20488,2026-03-27, Prizren ,canceled
603615,20201,2026-04-04,Vushtrri,completed
603616,20459,2026-07-06,Gjakove,completed
603617,20009,2026-01-17,Peja,COMPLETED
603618,20183,2026-05-09, Prizren ,Completed
603619,20204,2026-05-29,peja,Pending
603620,20219,2026-05-27,PRISHTINA, completed 
603621,20371,2026-07-29,Peja,refunded
603622,20427,2026-05-14,Gjilan,cancelled
603623,20502,2026-03-17,PRIZREN, refunded 
603624,20660,2026-01-25,prizren, completed 
603625,20020,2026-02-05,Gjilan,COMPLETED
603626,20431,2026-06-06, Ferizaj ,completed
603627,20276,2026-04-09,PEJA,refunded
603628,20076,2026-07-23,FERIZAJ,COMPLETED
603629,20092,2026-01-27,PRIZREN,COMPLETED
603630,20470,2026-04-01,gjilan,COMPLETED
603631,20099,2026-07-16,Peja,Completed
603632,20069,2026-01-30, Gjilan ,Completed
603633,20026,2026-03-17, Mitrovice , completed 
603634,20327,2026-05-08, Gjilan ,REFUNDED
603635,90004,2026-03-27,FERIZAJ,Completed
603636,20581,2026-06-22,gjakove, completed 
603637,20444,2026-02-07,Vushtrri,PENDING
603638,20521,2026-08-05,GJAKOVE,canceled
603639,20191,2026-03-14,MITROVICE,COMPLETED
603640,20031,2026-05-03, Gjilan ,Refunded
603641,20016,2026-02-28, Prizren ,completed
603642,20122,2026-08-05,PRIZREN,canceled
603643,20677,2026-05-25,vushtrri,cancelled
603644,20182,2026-02-02,Prizren,REFUNDED
603645,20269,2026-03-02,prizren,COMPLETED
603646,20591,2026-03-20,vushtrri, completed 
603647,20238,2026-06-17, Ferizaj ,CANCELLED
603648,20550,2026-02-01,prishtina,COMPLETED
603649,20185,2026-04-29, Ferizaj ,refunded
603650,20586,2026-01-15,Gjakovë, completed 
603651,20320,2026-02-18,vushtrri,COMPLETED
603652,20199,2026-01-04, Ferizaj , completed 
603653,20652,2026-06-06,PRIZREN,completed
603654,20129,2026-01-11,Ferizaj,COMPLETED
603655,20572,2026-07-28,mitrovice,completed
603656,20322,2026-05-23, Gjilan ,CANCELLED
603657,20567,2026-07-06,Peja,COMPLETED
603658,20342,2026-06-21, Vushtrri ,completed
603659,20530,2026-03-22,Ferizaj, completed 
603660,20304,2026-06-26,Ferizaj,REFUNDED
603661,20059,2026-05-06, Vushtrri ,REFUNDED
603662,20289,2026-07-23,Peja,pending
603663,20485,2026-04-04,Peja, completed 
603664,20500,2026-03-28,Gjakove,completed
603665,20255,2026-04-27,prishtina, completed 
603666,20634,2026-07-03, Mitrovice ,Refunded
603667,20167,2026-03-22,VUSHTRRI,pending
603668,20064,2026-03-20,Mitrovicë,REFUNDED
603669,20118,2026-03-04, Ferizaj ,COMPLETED
603670,20511,2026-04-25,mitrovice,Pending
603671,20131,2026-07-29,Peja,pending
603672,20446,2026-05-15,Gjakovë,completed
603673,20199,2026-04-07, Vushtrri ,Cancelled
603674,20212,2026-01-02,Mitrovice,cancelled
603675,20392,2026-06-08,Peja,COMPLETED
603676,20508,2026-06-18,Ferizaj,Completed
603677,20374,2026-07-17, Gjilan , completed 
603678,20386,2026-02-20,GJAKOVE,canceled
603679,20175,2026-02-03,MITROVICE,COMPLETED
603680,20618,2026-04-21,Mitrovicë, completed 
603681,20485,2026-02-28,vushtrri, completed 
603682,20448,2026-05-03, Prizren ,completed
603683,20680,2026-05-25,Gjilan,completed
603684,20493,2026-02-20,Vushtrri,completed
603685,20139,2026-05-06,Gjilan,completed
603686,20518,2026-03-17,GJILAN,completed
603687,20459,2026-04-01,Mitrovicë, completed 
603688,20340,2026-01-15,VUSHTRRI,completed
603689,20258,2026-06-16,gjilan,completed
603690,90019,2026-04-20,Prishtina,completed
603691,20441,2026-02-19,Prishtina,pending
603692,20461,2026-07-14,VUSHTRRI,COMPLETED
603693,20371,2026-06-15, Prishtina ,pending
603694,20102,2026-01-03, Prishtina , completed 
603695,20139,2026-05-04, Gjilan ,completed
603696,20488,2026-05-17,vushtrri,completed
603697,20433,2026-02-02,prizren,COMPLETED
603698,20294,2026-04-05,Peja,completed
603699,20585,2026-01-05,prizren,completed
603700,20297,2026-04-11,Prishtina, completed 
603701,20492,2026-05-20,VUSHTRRI,Completed
603702,20692,2026-07-27,gjilan,PENDING
603703,20410,2026-06-18,Mitrovicë,Completed
603704,20227,2026-02-02,GJILAN,cancelled
603705,20366,2026-99-40,Prishtina,refunded
603706,20459,2026-04-25,Ferizaj,COMPLETED
603707,20182,2026-05-30,PRISHTINA,Completed
603708,20396,2026-04-16,mitrovice,Cancelled
603709,20283,2026-07-04,Peja,completed
603710,20609,2026-03-29,Prishtina,Pending
603711,20343,2026-06-08, Gjilan ,canceled
603712,20101,2026-06-08,VUSHTRRI,unknown
603713,20096,2026-04-04, Gjilan , completed 
603714,20261,2026-07-25,Gjilan,completed
603715,20260,2026-01-02,GJILAN,completed
603716,20101,2026-06-29,Vushtrri,completed
603717,20422,2026-05-04,prizren, completed 
603718,20557,2026-06-29,Prizren,Completed
603719,20442,2026-07-13,VUSHTRRI,COMPLETED
603720,20634,2026-01-13, Vushtrri ,completed
603721,20613,2026-04-20,peja,COMPLETED
603722,20100,2026-03-30,Prishtina,completed
603723,20057,2026-06-15,FERIZAJ,completed
603724,20032,2026-02-23, Mitrovice ,CANCELLED
603725,20273,2026-01-01,MITROVICE,COMPLETED
603726,20260,2026-07-31, Mitrovice , completed 
603727,20088,2026-08-04,Peja,COMPLETED
603728,20371,2026-05-28, Vushtrri , pending 
603729,20291,2026-02-06,Peja,COMPLETED
603730,20483,2026-07-18,prizren,COMPLETED
603731,20256,2026-07-19,prishtina,COMPLETED
603732,20090,2026-05-31,Vushtrri,Pending
603733,20279,2026-07-13,Peja,completed
603734,20573,2026-06-25,Prizren,COMPLETED
603735,20695,2026-01-10,gjilan,COMPLETED
603736,20120,2026-03-20,Gjilan,COMPLETED
603737,20122,2026-07-15,Prizren,completed
603738,20184,2026-07-02,PRIZREN,Completed
603739,20372,2026-06-30, Peja ,Completed
603740,20077,2026-04-13,mitrovice, completed 
603741,20195,2026-03-09,Prizren,COMPLETED
603742,20253,2026-06-12, Gjakove ,Completed
603743,20501,2026-03-02, Ferizaj ,completed
603744,20159,2026-03-28,Gjakovë,completed
603745,20175,2026-07-08, Prizren ,COMPLETED
603746,20631,2026-07-22,Prizren,completed
603747,20562,2026-06-03,prishtina,completed
603748,20597,2026-05-10,Prizren,Pending
603749,20168,2026-01-23,GJAKOVE,COMPLETED
603750,20688,2026-02-22,FERIZAJ,completed
603751,20474,2026-07-11,GJAKOVE,Completed
603752,20649,2026-02-28,Mitrovicë,refunded
603753,20301,2026-03-16, Mitrovice ,PENDING
603754,20547,2026-07-16,Ferizaj,completed
603755,20600,2026-99-40,PRISHTINA,Refunded
603756,20476,2026-04-08,vushtrri,completed
603757,90037,2026-04-05,peja,COMPLETED
603758,20622,2026-04-16, Mitrovice ,COMPLETED
603759,20177,2026-06-11, Prishtina ,COMPLETED
603760,20652,2026-02-11,gjakove,canceled
603761,20486,2026-03-22,mitrovice, cancelled 
603762,20487,2026-02-05, Gjilan ,PENDING
603763,20331,2026-01-25,Gjilan,CANCELLED
603764,20523,2026-05-30,Mitrovice,completed
603765,20576,2026-05-16, Gjilan ,Completed
603766,20663,2026-08-06,Gjakovë, completed 
603767,20032,2026-01-27, Mitrovice , completed 
603768,20087,2026-04-23,Prizren, completed 
603769,20362,2026-01-30,Mitrovice,unknown
603770,20360,2026-07-25, Peja ,COMPLETED
603771,20429,2026-05-04, Vushtrri ,REFUNDED
603772,20608,2026-06-24,Prishtina,PENDING
603773,20423,2026-06-05,PRIZREN,Completed
603774,20538,2026-01-11,PEJA,REFUNDED
603775,20163,2026-04-27,Ferizaj,completed
603776,20202,2026-05-13,Prishtina,COMPLETED
603777,20247,2026-02-05, Gjakove ,COMPLETED
603778,20618,2026-03-14, Ferizaj , completed 
603779,20508,2026-05-03,Gjilan,completed
603780,20322,2026-03-21,gjilan,COMPLETED
603781,20193,2026-03-14,Peja,Completed
603782,20189,2026-05-03, Mitrovice , refunded 
603783,20151,2026-04-04, Prishtina ,PENDING
603784,20087,2026-04-03, Gjilan ,Completed
603785,20178,2026-05-15, Ferizaj ,Completed
603786,20521,2026-07-08,FERIZAJ, refunded 
603787,20250,2026-01-17,Peja,pending
603788,20459,2026-04-21,Gjakove,completed
603789,20147,2026-04-07,Ferizaj,Completed
603790,20096,2026-04-27,PRISHTINA, completed 
603791,20052,2026-03-23,Gjakove,completed
603792,20536,2026-07-24, Ferizaj ,completed
603793,20336,2026-05-20, Gjilan , completed 
603794,20012,2026-05-02,vushtrri,completed
603795,20016,2026-06-04,Gjakovë, cancelled 
603796,20282,2026-04-29,GJAKOVE,COMPLETED
603797,20553,2026-05-27,Ferizaj,COMPLETED
603798,90006,2026-02-09,Ferizaj,completed
603799,20596,2026-03-24,Gjilan,completed
603800,20376,2026-05-10, Vushtrri ,completed
603801,20156,2026-06-29,peja,CANCELLED
603802,20126,2026-05-02,PRIZREN, completed 
603803,20356,2026-08-01,Mitrovicë,Cancelled
603804,20492,2026-05-09,vushtrri,completed
603805,20695,2026-05-30, Vushtrri , pending 
603806,20115,2026-05-24,GJAKOVE,completed
603807,20631,2026-03-15,Ferizaj,COMPLETED
603808,20667,2026-01-10, Mitrovice , completed 
603809,20549,2026-03-14,prizren,completed
603810,20299,2026-01-24, Peja ,completed
603811,20503,2026-07-12, Prizren ,refunded
603812,20552,2026-01-29,Gjilan,Completed
603813,20104,2026-01-31,Ferizaj,completed
603814,20133,2026-04-26,PRIZREN,completed
603815,20139,2026-06-18,Gjilan,Completed
603816,20202,2026-02-27,VUSHTRRI,completed
603817,20345,2026-07-19,FERIZAJ,Pending
603818,20317,2026-06-11,Gjilan,Completed
603819,20468,2026-08-08,Prizren,Completed
603820,20630,2026-08-02,gjilan, refunded 
603821,20634,2026-07-28, Gjilan ,cancelled
603822,20276,2026-07-13,FERIZAJ, refunded 
603823,20376,2026-07-31,Prizren,canceled
603824,20279,2026-06-28, Ferizaj , completed 
603825,20196,2026-06-25,GJILAN, completed 
603826,20636,2026-04-23,Peja, completed 
603827,20142,2026-07-13,prishtina,pending
603828,20586,2026-01-06, Gjilan ,Completed
603829,20489,2026-04-28, Prishtina ,Completed
603830,20431,2026-03-21,Prishtina,completed
603831,20614,2026-07-14,PRIZREN,COMPLETED
603832,20193,2026-02-20,Prishtina,COMPLETED
603833,20078,2026-03-20,FERIZAJ, completed 
603834,20428,2026-04-01,Gjilan,Completed
603835,20578,2026-03-16, Gjilan ,PENDING
603836,20431,2026-02-20,peja, completed 
603837,20248,2026-04-19,Vushtrri,completed
603838,20551,2026-07-22,Prizren, cancelled 
603839,20219,2026-04-13,Vushtrri, completed 
603840,20198,2026-03-13, Prizren ,Completed
603841,20508,2026-07-09,Prishtina,COMPLETED
603842,20524,2026-03-06,ferizaj,refunded
603843,20547,2026-05-31, Vushtrri ,COMPLETED
603844,20600,2026-05-08,vushtrri,COMPLETED
603845,20016,2026-07-15,GJILAN,completed
603846,20480,2026-07-26, Peja , refunded 
603847,20236,2026-06-11,Peja,completed
603848,20171,2026-04-04, Prishtina ,Completed
603849,20577,2026-03-14,Gjakove,completed
603850,20295,2026-01-19,GJAKOVE, cancelled 
603851,20026,2026-07-14,PRISHTINA, completed 
603852,20146,2026-04-12,Mitrovice,Completed
603853,20131,2026-08-02,Mitrovice,pending
603854,20672,2026-06-08,MITROVICE,COMPLETED
603855,20429,2026-06-29,ferizaj,pending
603856,20472,2026-05-26,PRISHTINA,PENDING
603857,20319,2026-08-02,Peja,completed
603858,20147,2026-05-10,Vushtrri,Completed
603859,20545,2026-01-19,PEJA,COMPLETED
603860,20030,2026-02-10,ferizaj,completed
603861,20329,2026-06-13,Peja,completed
603862,20550,2026-02-13,Gjakove,canceled
603863,20472,2026-03-08,MITROVICE,completed
603864,20425,2026-02-13,Vushtrri, completed 
603865,20551,2026-01-22,Prizren,Completed
603866,20039,2026-06-17,prizren,CANCELLED
603867,20596,2026-01-08,Mitrovicë,completed
603868,20537,2026-02-12, Ferizaj ,Completed
603869,20004,2026-04-23,gjilan, pending 
603870,20374,2026-07-21,Gjakove,Refunded
603871,20698,2026-04-05,Mitrovicë,completed
603872,20488,2026-03-20,PEJA,Completed
603873,20030,2026-02-26, Mitrovice ,completed
603874,20312,2026-04-10,Ferizaj,completed
603875,20142,2026-02-18,Gjakove,Refunded
603876,20263,2026-05-02,gjakove, completed 
603877,20337,2026-07-14,Gjilan,completed
603878,20141,2026-02-15,Prishtina,Completed
603879,20415,2026-01-17, Gjilan , completed 
603880,20042,2026-05-21,Prizren,completed
603881,20150,2026-03-23,Vushtrri, completed 
603882,20225,2026-02-16,prizren, completed 
603883,20144,2026-07-15,Mitrovice, completed 
603884,20420,2026-02-26,Gjilan,Completed
603885,20633,2026-01-24,ferizaj,pending
603886,20453,2026-06-17,vushtrri,Completed
603887,20688,2026-05-07,peja,Completed
603888,20032,2026-05-26,Peja,canceled
603889,20156,2026-04-16,mitrovice,Cancelled
603890,20174,2026-05-22,GJAKOVE, completed 
603891,20193,2026-07-18, Gjakove ,COMPLETED
603892,20500,2026-03-18,Peja,completed
603893,20333,2026-07-01,Ferizaj,Completed
603894,20647,2026-06-23, Vushtrri ,completed
603895,20166,2026-05-03,PRISHTINA, pending 
603896,20243,2026-04-30,PEJA,completed
603897,20114,2026-06-08,Ferizaj,COMPLETED
603898,20052,2026-05-12,Mitrovice, completed 
603899,20447,2026-04-12,VUSHTRRI,completed
603900,20684,2026-07-22, Prizren , completed 
603901,20263,2026-06-29,peja,completed
603902,20676,2026-05-15,prizren,Pending
603903,20289,2026-06-28, Gjilan ,Pending
603904,20514,2026-07-17,PEJA,refunded
603905,20249,2026-05-10,Gjilan, completed 
603906,20621,2026-05-12,Gjakovë,unknown
603907,20144,2026-07-06,prizren,Completed
603908,20570,2026-02-19,Prishtina,COMPLETED
603909,20497,2026-05-03,PRIZREN,Completed
603910,20126,2026-05-20,Ferizaj,pending
603911,20498,2026-02-23,VUSHTRRI,Completed
603912,20492,2026-03-01,VUSHTRRI,refunded
603913,20026,2026-06-24,Mitrovicë,completed
603914,20478,2026-05-10,Vushtrri,completed
603915,20504,2026-08-02,PRISHTINA,PENDING
603916,20677,2026-02-07, Ferizaj ,completed
603917,20689,2026-04-23, Peja , completed 
603918,20203,2026-03-19, Ferizaj ,completed
603919,20390,2026-06-09, Mitrovice ,refunded
603920,20383,2026-01-27,Gjakove,completed
603921,20544,2026-02-19,Vushtrri,completed
603922,20336,2026-06-06,FERIZAJ, completed 
603923,20644,2026-03-24,Prishtina, completed 
603924,20052,2026-08-09,GJILAN,completed
603925,20677,2026-01-06,GJAKOVE,CANCELLED
603926,20506,2026-03-25,PEJA,COMPLETED
603927,20253,2026-06-24,Peja,COMPLETED
603928,20505,2026-03-08, Vushtrri ,Completed
603929,20419,2026-04-04, Peja , completed 
603930,20157,2026-04-09,Mitrovicë, refunded 
603931,20557,2026-04-03, Mitrovice , completed 
603932,20153,2026-04-06,Gjilan,completed
603933,20620,2026-06-20,vushtrri,completed
603934,20440,2026-03-05,gjakove,cancelled
603935,20063,2026-04-20, Peja , completed 
603936,20586,2026-02-24, Prishtina ,pending
603937,20640,2026-04-26,PRIZREN,COMPLETED
603938,20089,2026-04-22,VUSHTRRI,pending
603939,20210,2026-01-23,Vushtrri,completed
603940,20351,2026-04-13,Ferizaj,cancelled
603941,20271,2026-07-23,Mitrovice,Completed
603942,20390,2026-05-10, Gjilan ,Completed
603943,20335,2026-03-11,VUSHTRRI,completed
603944,20166,2026-03-08,Gjakovë,completed
603945,20212,2026-03-23,Gjilan,canceled
603946,20431,2026-07-07, Mitrovice ,completed
603947,20699,2026-08-01,Ferizaj, completed 
603948,20375,2026-04-13,PEJA,REFUNDED
603949,20437,2026-05-31,PRISHTINA, completed 
603950,20210,2026-06-24,PRIZREN,pending
603951,20212,2026-04-04,GJILAN,Pending
603952,20517,2026-05-11,vushtrri,completed
603953,20584,2026-06-15,FERIZAJ,COMPLETED
603954,20066,2026-02-10,Peja,PENDING
603955,20398,2026-07-25, Peja ,CANCELLED
603956,20126,2026-01-22,Ferizaj,completed
603957,20388,2026-05-19,gjakove, completed 
603958,20691,2026-04-13,Vushtrri,PENDING
603959,20019,2026-05-17,Gjakovë,Completed
603960,20337,2026-03-29,Mitrovicë,CANCELLED
603961,20638,2026-01-24,VUSHTRRI,COMPLETED
603962,20636,2026-07-01,prishtina,completed
603963,20108,2026-01-06,GJILAN,canceled
603964,20236,2026-03-20,GJILAN,Completed
603965,20696,2026-06-08,Mitrovicë, completed 
603966,20531,2026-06-07,Peja,COMPLETED
603967,20142,2026-07-04,peja,COMPLETED
603968,20231,2026-01-02,Prizren,canceled
603969,20455,2026-07-06,gjakove,PENDING
603970,20150,2026-02-25,MITROVICE,completed
603971,20090,2026-05-28,Prishtina,completed
603972,20426,2026-01-24,Vushtrri,completed
603973,20467,2026-01-20,ferizaj,completed
603974,20366,2026-02-17,GJAKOVE,Completed
603975,20514,2026-04-11,Prishtina,pending
603976,20510,2026-05-28, Prishtina ,completed
603977,20259,2026-01-12, Vushtrri ,canceled
603978,20063,2026-07-15,Prishtina, completed 
603979,20679,2026-05-18,Gjakove,COMPLETED
603980,20518,2026-01-31,vushtrri,PENDING
603981,20244,2026-07-31,GJILAN,completed
603982,20420,2026-05-09,MITROVICE,completed
603983,20191,2026-06-15, Vushtrri ,completed
603984,20464,2026-01-01, Ferizaj ,Completed
603985,20175,2026-07-12,Gjilan,completed
603986,20333,2026-02-02, Gjakove ,cancelled
603987,20144,2026-02-03, Gjilan ,COMPLETED
603988,90036,2026-02-03,VUSHTRRI,completed
603989,20433,2026-01-28,prishtina,Completed
603990,20135,2026-02-01,Vushtrri,COMPLETED
603991,20349,2026-01-29,PRIZREN,pending
603992,20251,2026-07-17,Gjakovë,Completed
603993,20464,2026-03-23,mitrovice,completed
603994,20348,2026-04-13,Ferizaj,completed
603995,20145,2026-07-08, Ferizaj ,REFUNDED
603996,20429,2026-04-11,vushtrri,PENDING
603997,20543,2026-02-10,Mitrovice,COMPLETED
603998,20255,2026-03-25,FERIZAJ,completed
603999,20213,2026-03-13,Prizren,completed
604000,20059,2026-07-29,PRISHTINA,Completed
604001,20349,2026-07-23,ferizaj,Completed
604002,20255,2026-05-28,Prishtina,completed
604003,20022,2026-06-12,prizren,completed
604004,20222,2026-04-08, Ferizaj , completed 
604005,20654,2026-06-07,peja,completed
604006,20207,2026-08-01, Peja ,completed
604007,90100,2026-01-22,prishtina,completed
604008,20669,2026-06-29, Mitrovice ,refunded
604009,20422,2026-07-15,Prizren,REFUNDED
604010,20494,2026-06-13,Vushtrri, pending 
604011,20013,2026-01-08,prizren,Completed
604012,20580,2026-03-31, Vushtrri ,pending
604013,20012,2026-02-09, Ferizaj ,Completed
604014,90078,2026-03-26,GJAKOVE,refunded
604015,20532,2026-01-24,vushtrri,completed
604016,20421,2026-03-28,Peja, cancelled 
604017,20333,2026-06-03,Gjakove,completed
604018,20642,2026-07-10,Ferizaj,completed
604019,20298,2026-04-05, Gjilan ,Completed
604020,20513,2026-07-19,PEJA,Refunded
604021,20488,2026-04-07, Ferizaj ,Completed
604022,20452,2026-03-12,Prishtina,cancelled
604023,90003,2026-06-02,MITROVICE, completed 
604024,20567,2026-07-15,Mitrovicë,completed
604025,20271,2026-06-29,Peja,completed
604026,20186,2026-05-06, Gjakove ,COMPLETED
604027,20670,2026-02-09,gjakove, completed 
604028,20649,2026-07-05,Gjakove,completed
604029,20308,2026-03-19,Peja,CANCELLED
604030,20543,2026-03-28,prishtina, completed 
604031,20478,2026-05-03,Ferizaj,Completed
604032,20184,2026-01-05, Gjakove , pending 
604033,20404,2026-04-12,Vushtrri,cancelled
604034,20086,2026-02-27,prizren,Cancelled
604035,20639,2026-05-15, Vushtrri ,Completed
604036,20678,2026-06-11,FERIZAJ,COMPLETED
604037,20547,2026-05-06,peja,completed
604038,20350,2026-03-06,gjakove,completed
604039,20395,2026-04-16,MITROVICE,pending
604040,20682,2026-02-04, Gjakove ,completed
604041,20159,2026-07-22,gjakove,Completed
604042,20044,2026-08-03,Gjakovë,CANCELLED
604043,20664,2026-01-26,Mitrovice, completed 
604044,20652,2026-02-08,prishtina,pending
604045,20594,2026-05-09, Prishtina , refunded 
604046,20269,2026-03-10, Gjakove ,Completed
604047,20062,2026-04-03,Prizren,completed
604048,20220,2026-07-14,Gjakove,completed
604049,20251,2026-03-01,MITROVICE,Pending
604050,20227,2026-01-31,MITROVICE,completed
604051,20469,2026-05-05,Prishtina, cancelled 
604052,20128,2026-05-08,ferizaj,completed
604053,20225,2026-02-09,Mitrovicë,canceled
604054,90023,2026-02-14, Vushtrri ,Completed
604055,20100,2026-06-17,PRISHTINA,COMPLETED
604056,20696,2026-02-08,Ferizaj,refunded
604057,20568,2026-01-04,Prizren,Refunded
604058,20247,2026-04-13,Vushtrri,COMPLETED
604059,20192,2026-02-12,Ferizaj,Completed
604060,20226,2026-06-02,Ferizaj, refunded 
604061,20126,2026-06-25,peja,COMPLETED
604062,20269,2026-03-20,Ferizaj, pending 
604063,20651,2026-08-03,GJILAN,Refunded
604064,20353,2026-04-07,prizren,completed
604065,20273,2026-01-07,Peja,completed
604066,20310,2026-02-17,Ferizaj, completed 
604067,20009,2026-08-08,Gjakovë, completed 
604068,20419,2026-05-12,vushtrri,Completed
604069,20547,2026-07-28,GJAKOVE,Completed
604070,20574,2026-03-15,Gjakovë,Completed
604071,20434,2026-05-19,Prizren,Cancelled
604072,20485,2026-02-15,Vushtrri,Pending
604073,20154,2026-05-16, Peja ,cancelled
604074,20284,2026-08-08,gjilan,Completed
604075,20257,2026-02-25, Prizren ,completed
604076,20225,2026-03-05, Prishtina ,refunded
604077,20267,2026-07-31, Gjakove , pending 
604078,20386,2026-04-06,Prizren,completed
604079,20181,2026-07-18, Prishtina ,completed
604080,20442,2026-01-25, Gjakove , refunded 
