payment_id,order_id,amount,payment_method,payment_status,payment_date
803039,603400,1071.66,card,paid,2026-03-31
803040,603401,2039.11,card,paid,2026-07-18
803041,603402,1825.34,bank_transfer,paid,2026-02-07
803042,603403,580.62,bank_transfer,paid,2026-02-14
803043,603404,1721.08,bank_transfer,paid,2026-03-25
803044,603405,1319.58,card,paid,2026-06-25
803045,603406,2120.19,cash,paid,2026-02-18
803046,603407,815.19, Bank Transfer ,paid,2026-03-27
803047,603408,1836.88,CARD,paid,2026-01-04
803048,603409,183.37,paypal,paid,2026-07-13
803049,603410,1254.93, Bank Transfer ,paid,2026-03-23
803050,603411,1471.33,bank_transfer,paid,2026-04-24
803051,603412,667.1, Bank Transfer ,paid,2026-04-27
803052,603413,1557.91, Bank Transfer ,paid,2026-01-13
803053,603414,1211.77,card,paid,2026-07-24
803054,603415,1639.13,paypal,paid,2026-02-27
803055,603417,651.28,card,paid,2026-04-19
803056,603418,1127.57,card,paid,2026-05-27
803057,603419,547.8,card,paid,2026-05-14
803058,603420,0,paypal,failed,2026-05-21
803059,603421,2609.82,card,paid,2026-06-02
803060,603422,0, Bank Transfer ,failed,2026-04-16
803061,603424,1857.83,bank_transfer,paid,2026-01-03
803062,603425,2827.57, Bank Transfer ,paid,2026-07-19
803063,603426,56.28,paypal,paid,2026-02-02
803064,603427,591.7,bank_transfer,paid,2026-07-09
803065,603428,2878.82,paypal,paid,2026-07-18
803066,603429,2074.64,CARD,paid,2026-05-29
803067,603430,246.45, Bank Transfer ,paid,2026-03-10
803068,603431,840.9, Bank Transfer ,paid,2026-04-15
803069,603433,1729.05,card,paid,2026-03-22
803070,603434,1083.76,bank_transfer,paid,2026-06-25
803071,603437,2102.76,paypal,paid,2026-07-03
803072,603438,-1543.08,CARD,refunded,2026-03-29
803073,603439,329.32,bank_transfer,paid,2026-06-25
803074,603440,1567.78,card,paid,2026-01-23
803075,603441,2578.17,card,paid,2026-07-25
803076,603442,1220.42,bank_transfer,paid,2026-06-23
803077,603443,1448.55,cash,paid,2026-04-02
803078,603444,306.7,bank_transfer,paid,2026-06-01
803079,603445,-800.93, Bank Transfer ,refunded,2026-08-08
803080,603446,0,paypal,failed,2026-02-12
803081,603447,2405.0,cash,paid,2026-01-20
803082,603448,386.12,bank_transfer,paid,2026-06-25
803083,603449,664.17, Bank Transfer ,paid,2026-05-06
803084,603451,2615.56,paypal,paid,2026-06-22
803085,603452,35.9,cash,paid,2026-04-25
803086,603453,624.02,card,paid,2026-02-02
803087,603454,414.78,card,paid,2026-08-02
803088,603455,765.05,card,paid,2026-04-10
803089,603456,3209.89,bank_transfer,paid,2026-05-27
803090,603457,766.95, Bank Transfer ,paid,2026-07-17
803091,603458,461.73,card,paid,2026-02-09
803092,603459,1573.01,bank_transfer,paid,2026-06-09
803093,603460,1390.95,bank_transfer,paid,2026-06-21
803094,603461,1124.01,cash,paid,2026-05-23
803095,603462,473.58, Bank Transfer ,paid,2026-03-16
803096,603463,998.25,card,paid,2026-03-03
803097,603464,192.21,CARD,paid,2026-01-22
803098,603465,0,CARD,failed,2026-04-17
803099,603466,1273.52, Bank Transfer ,paid,2026-03-26
803100,603467,379.19, Bank Transfer ,paid,2026-04-26
803101,603468,203.12,paypal,paid,2026-03-23
803102,603469,385.54,card,paid,2026-07-13
803103,603470,2337.51,CARD,paid,2026-05-19
803104,603471,2084.62,card,paid,2026-03-21
803105,603472,-557.2, Bank Transfer ,refunded,2026-04-28
803106,603473,1782.89,bank_transfer,paid,2026-03-10
803107,603475,1448.05,paypal,paid,2026-07-04
803108,603476,491.68,card,paid,2026-07-05
803109,603477,1338.39, Bank Transfer ,paid,2026-05-08
803110,603478,980.77,paypal,paid,2026-02-13
803111,603479,1139.58,paypal,paid,2026-04-10
803112,603480,1247.08,paypal,paid,2026-03-24
803113,603481,881.18,bank_transfer,paid,2026-02-02
803114,603482,929.4,CARD,paid,2026-06-05
803115,603483,-3550.15,cash,refunded,2026-06-15
803116,603484,1425.04,cash,paid,2026-05-10
803117,603485,2613.32,cash,paid,2026-05-07
803118,603487,669.56,CARD,paid,2026-04-07
803119,603488,572.79,card,paid,2026-01-23
803120,603489,688.25,bank_transfer,paid,2026-04-21
803121,603490,2577.9,card,paid,2026-07-02
803122,603491,1295.53,CARD,paid,2026-07-10
803123,603492,2292.69,cash,paid,2026-04-10
803124,603493,749.37,cash,paid,2026-01-07
803125,603494,1225.88,bank_transfer,paid,2026-03-08
803126,603495,2293.28,CARD,paid,2026-03-18
803127,603497,187.92,card,paid,2026-01-19
803128,603498,1936.67,cash,paid,2026-04-15
803129,603499,1305.61,cash,paid,2026-06-17
803130,603500,970.57,paypal,paid,2026-01-29
803131,603501,1317.81,cash,paid,2026-05-29
803132,603502,1957.75,card,paid,2026-03-15
803133,603503,373.36,CARD,paid,2026-04-24
803134,603504,900.17, Bank Transfer ,paid,2026-04-06
803135,603505,1781.58, Bank Transfer ,paid,2026-01-05
803136,603506,608.45,CARD,paid,2026-05-16
803137,603507,1532.85,bank_transfer,paid,2026-03-06
803138,603508,3350.09,paypal,paid,2026-05-22
803139,603509,1630.08, Bank Transfer ,paid,2026-07-31
803140,603510,1296.94,bank_transfer,paid,2026-05-21
803141,603511,323.21,card,paid,2026-01-07
803142,603512,219.02,CARD,paid,2026-06-13
803143,603514,1314.49,card,paid,2026-05-23
803144,603515,1278.23,paypal,paid,2026-01-26
803145,603516,0,paypal,failed,2026-03-21
803146,603517,1703.57,card,paid,2026-04-18
803147,603518,769.53,card,paid,2026-01-05
803148,603520,365.12,CARD,paid,2026-03-01
803149,603521,1565.57,CARD,paid,2026-03-03
803150,603522,2186.27,CARD,paid,2026-07-22
803151,603523,1232.72,cash,paid,2026-07-06
803152,603524,671.54,card,paid,2026-01-24
803153,603526,1862.03,paypal,paid,2026-01-02
803154,603527,1168.07,card,paid,2026-03-07
803155,603528,1364.73,CARD,paid,2026-02-13
803156,603529,382.15,bank_transfer,paid,2026-08-03
803157,603530,150.0,paypal,paid,2026-04-30
803158,603532,1462.14,card,paid,2026-07-05
803159,603533,0,paypal,failed,2026-03-15
803160,603534,1219.18,card,paid,2026-04-26
803161,603535,440.65,cash,paid,2026-03-20
803162,603536,681.92,bank_transfer,paid,2026-05-28
803163,603537,581.97,card,paid,2026-04-08
803164,603538,2703.99,cash,paid,2026-02-19
803165,603539,191.2,cash,paid,2026-08-08
803166,603541,830.49,cash,paid,2026-01-20
803167,603542,793.65,paypal,paid,2026-05-09
803168,603543,99.38,paypal,paid,2026-07-08
803169,603544,1089.84,CARD,paid,2026-03-21
803170,603545,512.74,bank_transfer,paid,2026-05-20
803171,603546,801.03,CARD,paid,2026-07-13
803172,603548,1170.15,CARD,paid,2026-01-27
803173,603549,345.46,bank_transfer,paid,2026-04-18
803174,603550,1506.72,card,paid,2026-08-06
803175,603551,1711.77,card,paid,2026-08-09
803176,603552,85.38,CARD,paid,2026-06-08
803177,603553,3228.06,paypal,paid,2026-01-09
803178,603554,1099.17,bank_transfer,paid,2026-01-04
803179,603555,705.75,bank_transfer,paid,2026-04-17
803180,603557,3009.12,bank_transfer,paid,2026-03-04
803181,603558,788.71,cash,paid,2026-05-24
803182,603559,2512.87, Bank Transfer ,paid,2026-05-02
803183,603560,534.44, Bank Transfer ,paid,2026-06-28
803184,603561,3745.3, Bank Transfer ,paid,2026-02-20
803185,603562,751.11,paypal,paid,2026-03-22
803186,603563,1574.0,bank_transfer,paid,2026-03-26
803187,603564,1332.46,paypal,paid,2026-05-02
803188,603565,2867.36,card,paid,2026-03-29
803189,603566,1219.05,paypal,paid,2026-04-24
803190,603568,2916.76,bank_transfer,paid,2026-05-31
803191,603569,1311.78,card,paid,2026-07-28
803192,603570,2162.22,cash,paid,2026-01-19
803193,603572,1394.69,card,paid,2026-04-23
803194,603573,653.9,cash,paid,2026-03-13
803195,603574,530.26,bank_transfer,paid,2026-04-05
803196,603575,921.14,bank_transfer,paid,2026-01-29
803197,603576,2530.67,paypal,paid,2026-02-21
803198,603577,450.91,bank_transfer,paid,2026-01-29
803199,603578,581.56,paypal,paid,2026-05-24
803200,603579,2825.82, Bank Transfer ,paid,2026-06-03
803201,603580,1434.15,CARD,paid,2026-02-10
803202,603581,972.87,card,paid,2026-07-08
803203,603582,205.08,bank_transfer,paid,2026-04-28
803204,603584,2819.74,cash,paid,2026-05-14
803205,603585,27.81,bank_transfer,paid,2026-06-12
803206,603586,3305.35,bank_transfer,paid,2026-05-22
803207,603589,1512.1,cash,paid,2026-01-21
803208,603590,2735.55,cash,paid,2026-05-28
803209,603591,1512.71,CARD,paid,2026-06-18
803210,603592,274.82,cash,paid,2026-04-24
803211,603593,2504.68,paypal,paid,2026-01-17
803212,603594,509.31,card,paid,2026-06-05
803213,603595,1139.23,paypal,paid,2026-05-10
803214,603596,766.31, Bank Transfer ,paid,2026-03-09
803215,603597,2403.75,bank_transfer,paid,2026-06-01
803216,603598,0,CARD,failed,2026-03-22
803217,603599,4993.65,bank_transfer,paid,2026-01-16
803218,603600,479.48, Bank Transfer ,paid,2026-04-18
803219,603601,2014.38,card,paid,2026-05-22
803220,603603,2050.8,paypal,paid,2026-08-01
803221,603604,2612.1,CARD,paid,2026-02-05
803222,603605,301.67, Bank Transfer ,paid,2026-06-20
803223,603606,2551.69,CARD,paid,2026-02-23
803224,603607,1404.8,bank_transfer,paid,2026-06-19
803225,603608,1781.61,CARD,paid,2026-07-19
803226,603609,504.19,cash,paid,2026-06-25
803227,603610,1804.4, Bank Transfer ,paid,2026-08-05
803228,603611,541.59,cash,paid,2026-07-04
803229,603612,1636.61,paypal,paid,2026-06-21
803230,603613,2411.57,paypal,paid,2026-01-01
803231,603614,1029.71,card,paid,2026-04-13
803232,603615,2656.37,cash,paid,2026-01-03
803233,603616,2577.27,bank_transfer,paid,2026-06-05
803234,603617,3742.51,paypal,paid,2026-07-16
803235,603618,447.24,bank_transfer,paid,2026-01-29
803236,603620,438.74,bank_transfer,paid,2026-02-14
803237,603621,1367.93, Bank Transfer ,paid,2026-07-24
803238,603622,1249.77,paypal,paid,2026-02-06
803239,603623,363.33,CARD,paid,2026-05-19
803240,603624,2426.19,cash,paid,2026-05-24
803241,603625,80.16,card,paid,2026-02-21
803242,603626,957.33, Bank Transfer ,paid,2026-04-03
803243,603627,2438.63,bank_transfer,paid,2026-02-18
803244,603628,441.68,cash,paid,2026-01-24
803245,603629,750.44,paypal,paid,2026-07-20
803246,603630,1713.04,card,paid,2026-04-07
803247,603631,652.2,bank_transfer,paid,2026-04-19
803248,603633,1706.35,bank_transfer,paid,2026-04-02
803249,603634,0,card,failed,2026-03-13
803250,603635,1219.31,bank_transfer,paid,2026-07-11
803251,603636,2075.75, Bank Transfer ,paid,2026-03-05
803252,603637,1603.23,bank_transfer,paid,2026-02-11
803253,603638,905.16,cash,paid,2026-04-04
803254,603639,984.64, Bank Transfer ,paid,2026-02-06
803255,603640,713.25,cash,paid,2026-07-17
803256,603641,314.58,paypal,paid,2026-07-08
803257,603642,406.69,bank_transfer,paid,2026-04-24
803258,603643,1658.76,CARD,paid,2026-05-08
803259,603644,181.86,paypal,paid,2026-03-07
803260,603645,638.84,bank_transfer,paid,2026-03-20
803261,603646,2184.45,card,paid,2026-06-12
803262,603647,460.82, Bank Transfer ,paid,2026-08-02
803263,603648,56.62,CARD,paid,2026-03-26
803264,603649,1869.28, Bank Transfer ,paid,2026-01-15
803265,603650,749.2,CARD,paid,2026-05-28
803266,603651,1186.65,CARD,paid,2026-05-14
803267,603652,1026.53,cash,paid,2026-04-01
803268,603653,1283.91,paypal,paid,2026-01-29
803269,603654,2068.85,CARD,paid,2026-01-27
803270,603655,680.89,paypal,paid,2026-01-05
803271,603656,1069.96,paypal,paid,2026-05-18
803272,603657,679.43,CARD,paid,2026-01-23
803273,603658,1795.17,card,paid,2026-04-16
803274,603659,1616.3,bank_transfer,paid,2026-07-31
803275,603660,3221.71,paypal,paid,2026-05-23
803276,603661,1842.6,card,paid,2026-02-01
803277,603662,824.6, Bank Transfer ,paid,2026-06-01
803278,603663,1130.46,paypal,paid,2026-03-15
803279,603664,-1654.19,paypal,refunded,2026-02-24
803280,603665,2700.72,paypal,paid,2026-05-10
803281,603667,67.38,cash,paid,2026-03-29
803282,603668,155.08,paypal,paid,2026-07-30
803283,603669,1424.29,card,paid,2026-07-06
803284,603670,967.73, Bank Transfer ,paid,2026-07-17
803285,603671,246.64, Bank Transfer ,paid,2026-06-20
803286,603672,510.2,CARD,paid,2026-01-05
803287,603673,115.72,card,paid,2026-04-20
803288,603674,2395.96,bank_transfer,paid,2026-08-10
803289,603675,1526.27,card,paid,2026-04-01
803290,603676,1960.61,bank_transfer,paid,2026-03-16
803291,603677,0,bank_transfer,failed,2026-03-27
803292,603679,1044.2,card,paid,2026-01-21
803293,603680,878.15,cash,paid,2026-02-22
803294,603681,0,card,failed,2026-04-09
803295,603682,604.42,CARD,paid,2026-07-04
803296,603683,1211.34, Bank Transfer ,paid,2026-06-30
803297,603684,504.38,bank_transfer,paid,2026-05-07
803298,603685,2246.15,paypal,paid,2026-08-12
803299,603686,1509.22, Bank Transfer ,paid,2026-04-13
803300,603687,2260.55, Bank Transfer ,paid,2026-06-12
803301,603688,-4020.7, Bank Transfer ,refunded,2026-05-29
803302,603689,107.54,cash,paid,2026-02-19
803303,603690,1943.1,cash,paid,2026-01-01
803304,603691,1597.32,card,paid,2026-03-19
803305,603692,2074.25,paypal,paid,2026-07-15
803306,603693,236.29,CARD,paid,2026-02-05
803307,603694,2284.33,CARD,paid,2026-07-15
803308,603695,1146.75, Bank Transfer ,paid,2026-06-22
803309,603696,195.52,cash,paid,2026-01-11
803310,603697,1021.07, Bank Transfer ,paid,2026-06-14
803311,603700,1237.36,cash,paid,2026-02-01
803312,603701,1144.96,paypal,paid,2026-03-26
803313,603702,1581.34,paypal,paid,2026-04-17
803314,603703,326.26,card,paid,2026-05-22
803315,603704,1909.24,paypal,paid,2026-04-11
803316,603705,2205.24,card,paid,2026-02-16
803317,603706,622.45,card,paid,2026-06-21
803318,603707,1584.88,paypal,paid,2026-03-27
803319,603708,1479.45,cash,paid,2026-06-18
803320,603709,2316.45, Bank Transfer ,paid,2026-06-09
803321,603710,1781.4, Bank Transfer ,paid,2026-04-13
803322,603711,907.62,paypal,paid,2026-03-30
803323,603712,627.46,cash,paid,2026-07-09
803324,603713,448.45,card,paid,2026-01-16
803325,603714,0,paypal,failed,2026-08-05
803326,603715,1819.06,card,paid,2026-01-10
803327,603716,827.44,cash,paid,2026-01-01
803328,603717,2049.09, Bank Transfer ,paid,2026-06-05
803329,603718,1642.79,CARD,paid,2026-02-07
803330,603719,-1953.56,bank_transfer,refunded,2026-07-23
803331,603720,875.67,bank_transfer,paid,2026-04-20
803332,603721,1066.84,bank_transfer,paid,2026-04-17
803333,603723,0,bank_transfer,failed,2026-03-21
803334,603724,456.84,paypal,paid,2026-06-23
803335,603725,2255.33,paypal,paid,2026-06-23
803336,603726,1725.41,cash,paid,2026-08-02
803337,603727,890.74, Bank Transfer ,paid,2026-01-19
803338,603728,2361.62,paypal,paid,2026-03-30
803339,603729,1964.32,paypal,paid,2026-01-04
803340,603730,684.91, Bank Transfer ,paid,2026-03-24
803341,603731,2470.91,cash,paid,2026-07-28
803342,603732,463.32,bank_transfer,paid,2026-02-20
803343,603733,0, Bank Transfer ,failed,2026-05-24
803344,603734,693.7,bank_transfer,paid,2026-08-13
803345,603735,580.75,bank_transfer,paid,2026-05-29
803346,603736,1022.63,cash,paid,2026-02-12
803347,603737,0,CARD,failed,2026-02-17
803348,603738,1130.12, Bank Transfer ,paid,2026-06-17
803349,603739,2113.11,CARD,paid,2026-01-01
803350,603740,2265.72,card,paid,2026-02-26
803351,603741,1623.78,paypal,paid,2026-03-27
803352,603742,1736.57,cash,paid,2026-05-08
803353,603743,536.08,card,paid,2026-01-19
803354,603744,1845.67,bank_transfer,paid,2026-02-07
803355,603745,347.7, Bank Transfer ,paid,2026-02-08
803356,603746,336.78,paypal,paid,2026-06-29
803357,603749,628.16,CARD,paid,2026-05-21
803358,603752,-1231.34,CARD,refunded,2026-02-08
803359,603753,332.4, Bank Transfer ,paid,2026-02-22
803360,603754,1849.66,card,paid,2026-03-17
803361,603755,1467.47,CARD,paid,2026-07-29
803362,603756,815.75,card,paid,2026-06-16
803363,603757,1509.12,bank_transfer,paid,2026-02-07
803364,603758,1494.61,CARD,paid,2026-04-03
803365,603759,2224.18,paypal,paid,2026-04-26
803366,603760,0,CARD,failed,2026-06-24
803367,603761,2825.59,cash,paid,2026-07-06
803368,603762,1699.78,bank_transfer,paid,2026-08-13
803369,603763,254.28,cash,paid,2026-08-10
803370,603764,121.34,bank_transfer,paid,2026-06-15
803371,603765,-1975.38,paypal,refunded,2026-06-09
803372,603766,1408.2,bank_transfer,paid,2026-01-11
803373,603767,3427.22,paypal,paid,2026-01-07
803374,603768,1425.35,card,paid,2026-07-18
803375,603769,882.63,cash,paid,2026-02-14
803376,603770,394.98,bank_transfer,paid,2026-02-17
803377,603771,2670.37,CARD,paid,2026-05-09
803378,603772,689.72,cash,paid,2026-07-28
803379,603773,1576.7,CARD,paid,2026-06-26
803380,603774,912.09,cash,paid,2026-03-09
803381,603775,343.04,bank_transfer,paid,2026-07-20
803382,603776,0,cash,failed,2026-02-28
803383,603777,458.04,paypal,paid,2026-05-11
803384,603778,629.34, Bank Transfer ,paid,2026-06-21
803385,603779,1702.49,card,paid,2026-04-19
803386,603780,1750.59,paypal,paid,2026-03-24
803387,603781,719.52,cash,paid,2026-05-27
803388,603782,0, Bank Transfer ,failed,2026-07-19
803389,603783,445.68,paypal,paid,2026-06-28
803390,603785,209.11, Bank Transfer ,paid,2026-02-20
803391,603787,2251.88,bank_transfer,paid,2026-01-09
803392,603788,2655.51, Bank Transfer ,paid,2026-07-20
803393,603789,1330.62,CARD,paid,2026-08-12
803394,603790,1761.45,bank_transfer,paid,2026-01-20
803395,603791,1664.49,bank_transfer,paid,2026-03-14
803396,603792,831.7, Bank Transfer ,paid,2026-01-03
803397,603793,1092.26,paypal,paid,2026-04-22
803398,603794,916.28,card,paid,2026-03-08
803399,603795,994.03,CARD,paid,2026-04-23
803400,603796,283.84, Bank Transfer ,paid,2026-06-04
803401,603797,1039.76,cash,paid,2026-01-22
803402,603798,1402.5,bank_transfer,paid,2026-01-05
803403,603799,2134.77,card,paid,2026-04-15
803404,603800,329.58, Bank Transfer ,paid,2026-02-20
803405,603801,83.01,CARD,paid,2026-01-11
803406,603802,1683.4,card,paid,2026-05-06
803407,603803,1198.57,CARD,paid,2026-01-02
803408,603804,2149.9, Bank Transfer ,paid,2026-03-10
803409,603805,832.64, Bank Transfer ,paid,2026-01-22
803410,603806,359.31,paypal,paid,2026-07-19
803411,603807,1986.64, Bank Transfer ,paid,2026-02-09
803412,603808,2697.16, Bank Transfer ,paid,2026-02-21
803413,603809,141.78,paypal,paid,2026-02-20
803414,603810,617.05, Bank Transfer ,paid,2026-05-17
803415,603811,2297.23, Bank Transfer ,paid,2026-02-13
803416,603812,3160.01,cash,paid,2026-05-08
803417,603813,1511.96, Bank Transfer ,paid,2026-03-27
803418,603814,1449.68,card,paid,2026-04-07
803419,603815,2333.11,CARD,paid,2026-06-14
803420,603816,1441.56,bank_transfer,paid,2026-01-02
803421,603817,622.68,paypal,paid,2026-07-07
803422,603818,1917.18, Bank Transfer ,paid,2026-04-22
803423,603819,1334.8,CARD,paid,2026-07-08
803424,603820,2079.96,bank_transfer,paid,2026-03-03
803425,603821,881.4,CARD,paid,2026-06-01
803426,603822,2412.93,bank_transfer,paid,2026-06-13
803427,603823,1423.7,card,paid,2026-03-11
803428,603824,1316.38,bank_transfer,paid,2026-04-18
803429,603825,3204.35,bank_transfer,paid,2026-05-18
803430,603826,0,paypal,failed,2026-02-20
803431,603827,2118.13,cash,paid,2026-04-28
803432,603828,716.72,CARD,paid,2026-04-01
803433,603829,693.48,card,paid,2026-01-24
803434,603830,2705.55,CARD,paid,2026-01-16
803435,603831,1280.21,paypal,paid,2026-06-06
803436,603832,584.48,card,paid,2026-03-07
803437,603833,1141.08,bank_transfer,paid,2026-07-17
803438,603834,384.4,paypal,paid,2026-04-21
803439,603835,897.14, Bank Transfer ,paid,2026-06-25
803440,603836,1440.51,cash,paid,2026-06-07
803441,603837,1745.01,paypal,paid,2026-04-22
803442,603838,2407.69,CARD,paid,2026-04-28
803443,603839,-824.25,card,refunded,2026-03-24
803444,603840,2470.79,card,paid,2026-01-06
803445,603841,644.68,CARD,paid,2026-01-14
803446,603842,2823.28,cash,paid,2026-05-14
803447,603843,1670.03,cash,paid,2026-01-09
803448,603844,855.36, Bank Transfer ,paid,2026-01-09
803449,603845,424.76,cash,paid,2026-05-03
803450,603846,75.99,cash,paid,2026-04-18
803451,603847,0, Bank Transfer ,failed,2026-07-12
803452,603848,-665.61,card,refunded,2026-01-14
803453,603850,745.65,card,paid,2026-01-01
803454,603851,1459.58,paypal,paid,2026-03-08
803455,603852,781.29,cash,paid,2026-07-11
803456,603853,2593.2, Bank Transfer ,paid,2026-07-06
803457,603854,503.7,bank_transfer,paid,2026-07-07
803458,603855,1089.37,bank_transfer,paid,2026-05-15
803459,603856,1171.81,bank_transfer,paid,2026-07-06
803460,603857,1425.48,card,paid,2026-02-05
803461,603858,429.38,CARD,paid,2026-01-01
803462,603860,1386.65, Bank Transfer ,paid,2026-03-02
803463,603861,1373.96,bank_transfer,paid,2026-03-22
803464,603862,498.05,CARD,paid,2026-03-31
803465,603863,62.55,CARD,paid,2026-06-21
803466,603864,325.2,paypal,paid,2026-08-07
803467,603865,1123.26,bank_transfer,paid,2026-03-09
803468,603866,1688.29,CARD,paid,2026-03-12
803469,603867,1240.02, Bank Transfer ,paid,2026-06-06
803470,603868,1731.75,cash,paid,2026-05-27
803471,603869,1174.72,CARD,paid,2026-01-28
803472,603870,2308.93,CARD,paid,2026-01-27
803473,603871,1807.15,cash,paid,2026-08-08
803474,603872,603.7,cash,paid,2026-07-09
803475,603874,340.58,paypal,paid,2026-07-08
803476,603875,955.65,card,paid,2026-05-12
803477,603876,505.02,bank_transfer,paid,2026-01-10
803478,603877,618.29,bank_transfer,paid,2026-03-05
803479,603878,756.35, Bank Transfer ,paid,2026-08-03
803480,603879,1278.02,paypal,paid,2026-02-04
803481,603880,2041.18,cash,paid,2026-03-01
803482,603881,0,card,failed,2026-01-07
803483,603882,353.55,CARD,paid,2026-06-21
803484,603883,539.62, Bank Transfer ,paid,2026-08-09
803485,603884,654.7,bank_transfer,paid,2026-07-25
803486,603885,1301.54,paypal,paid,2026-01-03
803487,603886,736.84,bank_transfer,paid,2026-01-31
803488,603887,447.4,bank_transfer,paid,2026-08-01
803489,603888,727.49, Bank Transfer ,paid,2026-07-03
803490,603889,921.48, Bank Transfer ,paid,2026-08-08
803491,603890,372.24,cash,paid,2026-03-10
803492,603891,343.82,cash,paid,2026-04-23
803493,603893,0,card,failed,2026-01-11
803494,603894,292.02,bank_transfer,paid,2026-04-28
803495,603895,1342.4,CARD,paid,2026-06-09
803496,603896,0,card,paid,2026-08-06
803497,603898,987.24,cash,paid,2026-03-01
803498,603899,2056.97,cash,paid,2026-03-13
803499,603900,1389.1,cash,paid,2026-02-12
803500,603901,871.6,CARD,paid,2026-01-17
803501,603902,1105.28,CARD,paid,2026-01-13
803502,603903,172.68, Bank Transfer ,paid,2026-07-07
803503,603904,1041.25, Bank Transfer ,paid,2026-03-01
803504,603905,307.07,cash,paid,2026-07-21
803505,603906,1488.6,cash,paid,2026-05-25
803506,603908,116.39, Bank Transfer ,paid,2026-03-11
803507,603909,525.6,cash,paid,2026-01-15
803508,603910,60.09,cash,paid,2026-07-29
803509,603911,1497.18,bank_transfer,paid,2026-08-03
803510,603912,2195.08,CARD,paid,2026-03-29
803511,603913,0, Bank Transfer ,failed,2026-08-05
803512,603914,1593.16,card,paid,2026-08-11
803513,603915,-2196.93,paypal,refunded,2026-05-09
803514,603916,622.8,bank_transfer,paid,2026-07-17
803515,603917,3160.61,CARD,paid,2026-04-28
803516,603918,253.32,cash,paid,2026-02-12
803517,603919,475.4, Bank Transfer ,paid,2026-06-17
803518,603920,798.79,bank_transfer,paid,2026-03-24
803519,603921,49.96,CARD,paid,2026-07-14
803520,603923,1645.02,cash,paid,2026-02-21
803521,603924,1791.37,CARD,paid,2026-03-04
803522,603925,2692.91,bank_transfer,paid,2026-03-11
803523,603926,1396.06,card,paid,2026-08-11
803524,603928,2488.8,CARD,paid,2026-03-08
803525,603929,1954.86,bank_transfer,paid,2026-04-14
803526,603930,763.08,paypal,paid,2026-06-03
803527,603931,0,card,failed,2026-05-21
803528,603932,1201.89,paypal,paid,2026-04-03
803529,603934,1463.47,card,paid,2026-05-13
803530,603935,2476.82,card,paid,2026-01-14
803531,603936,474.62,card,paid,2026-01-11
803532,603937,273.15,card,paid,2026-02-15
803533,603938,1089.56,cash,paid,2026-04-27
803534,603939,119.43, Bank Transfer ,paid,2026-03-16
803535,603940,2371.76,paypal,paid,2026-06-22
803536,603941,283.2,cash,paid,2026-08-14
803537,603942,68.8,paypal,paid,2026-05-12
803538,603943,662.09,card,paid,2026-02-15
803539,603944,1400.03,CARD,paid,2026-08-13
803540,603945,484.36,card,paid,2026-06-08
803541,603947,141.1,paypal,paid,2026-03-25
803542,603948,2390.28, Bank Transfer ,paid,2026-01-25
803543,603949,1495.96,paypal,paid,2026-02-05
803544,603950,586.54,card,paid,2026-02-26
803545,603952,623.45,cash,paid,2026-08-04
803546,603953,37.41,card,paid,2026-01-02
803547,603954,1662.32,CARD,paid,2026-07-07
803548,603955,-688.4,paypal,refunded,2026-01-13
803549,603957,896.58,bank_transfer,paid,2026-08-08
803550,603958,1323.3,cash,paid,2026-08-11
803551,603959,760.36, Bank Transfer ,paid,2026-01-12
803552,603960,2378.83,cash,paid,2026-02-11
803553,603961,0,paypal,failed,2026-02-03
803554,603962,1765.28,bank_transfer,paid,2026-05-02
803555,603963,2605.98,card,paid,2026-06-03
803556,603964,1356.23,cash,paid,2026-01-03
803557,603965,994.94,cash,paid,2026-07-15
803558,603966,1055.08,bank_transfer,paid,2026-03-26
803559,603967,888.32,bank_transfer,paid,2026-07-30
803560,603968,27.38,cash,paid,2026-04-30
803561,603969,460.44,cash,paid,2026-07-22
803562,603970,1956.3,bank_transfer,paid,2026-07-30
803563,603971,719.64,paypal,paid,2026-07-10
803564,603972,349.38,bank_transfer,paid,2026-07-14
803565,603973,275.8,paypal,paid,2026-02-25
803566,603974,348.86,CARD,paid,2026-06-21
803567,603975,0,bank_transfer,failed,2026-06-16
803568,603976,970.83,cash,paid,2026-02-11
803569,603977,-241.84,card,refunded,2026-05-02
803570,603978,1119.8,card,paid,2026-08-09
803571,603979,335.13, Bank Transfer ,paid,2026-06-11
803572,603980,1927.24,paypal,paid,2026-02-16
803573,603981,169.14,bank_transfer,paid,2026-07-09
803574,603982,3247.36,cash,paid,2026-05-29
803575,603983,343.6,bank_transfer,paid,2026-01-20
803576,603984,795.67,cash,paid,2026-02-22
803577,603985,882.66,paypal,paid,2026-07-21
803578,603986,2580.65,card,paid,2026-04-09
803579,603987,1033.86, Bank Transfer ,paid,2026-02-23
803580,603988,1466.9, Bank Transfer ,paid,2026-06-30
803581,603989,1961.2,CARD,paid,2026-07-19
803582,603991,740.36, Bank Transfer ,paid,2026-05-18
803583,603992,1330.9,bank_transfer,paid,2026-08-04
803584,603993,2568.3,cash,paid,2026-06-25
803585,603994,2935.22,CARD,paid,2026-07-31
803586,603995,1337.88,cash,paid,2026-06-19
803587,603996,2342.79,card,paid,2026-04-08
803588,603997,1432.73,bank_transfer,paid,2026-07-02
803589,603998,433.64,paypal,paid,2026-06-01
