order_item_id,order_id,product_id,quantity,unit_price
8466,603451,3047,3,312.39
8467,603452,3047,2,17.95
8468,603453,3071,1,325.26
8469,603453,3018,1,250.25
8470,603454,3016,1,223.85
8471,603454,3044,5,56.81
8472,603454,3013,2,245.18
8473,603455,3017,5,153.01
8474,603456,3008,2,80.55
8475,603456,3033,5,236.84
8476,603456,3038,5,316.97
8477,603456,3080,1,279.74
8478,603457,3033,3,255.65
8479,603458,3079,3,153.91
8480,603459,3079,3,139.95
8481,603459,3058,3,144.91
8482,603459,3018,5,295.18
8483,603459,3002,1,277.16
8484,603460,3038,4,275.4
8485,603460,3055,0,29.97
8486,603460,3028,3,96.45
8487,603461,3011,3,109.99
8488,603461,3003,4,198.51
8489,603462,3069,2,236.79
8490,603463,3009,2,101.67
8491,603463,3036,3,264.97
8492,603464,3001,1,192.21
8493,603465,3034,4,175.98
8494,603465,3069,5,162.44
8495,603465,3054,4,321.25
8496,603465,3073,1,34.19
8497,603466,3069,4,67.08
8498,603466,3066,5,201.04
8499,603467,3052,1,130.11
8500,603467,3003,2,124.54
8501,603468,3027,4,50.78
8502,603469,3039,2,192.77
8503,603470,3054,1,320.41
8504,603470,3031,4,259.2
8505,603470,3022,1,184.34
8506,603470,3029,4,198.99
8507,603471,3027,2,111.22
8508,603471,3077,3,91.26
8509,603471,3058,5,255.86
8510,603471,3057,2,154.55
8511,603472,3020,4,139.3
8512,603473,3055,3,190.8
8513,603473,3026,2,38.02
8514,603473,3016,5,226.89
8515,603474,3021,4,257.38
8516,603474,3050,4,15.88
8517,603474,3070,1,26.95
8518,603474,3056,4,349.49
8519,603475,3034,5,289.61
8520,603476,3030,1,136.7
8521,603476,3064,5,32.54
8522,603476,3030,1,192.28
8523,603477,3001,5,48.54
8524,603477,3054,3,329.22
8525,603477,3033,3,7.58
8526,603477,3021,3,28.43
8527,603478,3016,1,284.25
8528,603478,3074,2,348.26
8529,603479,3067,4,222.83
8530,603479,3039,2,117.98
8531,603479,3071,2,6.15
8532,603480,3008,1,214.48
8533,603480,3016,5,206.52
8534,603481,3012,3,287.72
8535,603481,3031,1,18.02
8536,603482,3032,5,185.88
8537,603483,3037,5,233.29
8538,603483,3072,5,321.49
8539,603483,3052,4,52.05
8540,603483,3071,5,113.61
8541,603484,3035,1,262.21
8542,603484,3031,4,145.26
8543,603484,3010,3,193.93
8544,603485,3071,1,221.03
8545,603485,3018,5,166.46
8546,603485,3047,5,171.67
8547,603485,3064,4,175.41
8548,603486,3034,1,331.61
8549,603486,3018,4,187.52
8550,603486,3002,5,127.71
8551,603486,3002,1,162.93
8552,603487,3035,2,334.78
8553,603488,3079,1,228.19
8554,603488,3004,5,15.25
8555,603488,3021,3,89.45
8556,603489,3008,1,282.57
8557,603489,3063,4,101.42
8558,603490,3064,4,251.9
8559,603490,3074,5,314.06
8560,603491,3058,2,93.51
8561,603491,3046,4,240.88
8562,603491,3012,1,144.99
8563,603492,3004,2,118.94
8564,603492,3028,2,20.3
8565,603492,3036,3,111.02
8566,603492,3019,5,336.23
8567,603493,3059,3,249.79
8568,603494,3069,4,-336.32
8569,603494,3062,1,222.45
8570,603494,3027,4,207.53
8571,603494,3003,3,57.77
8572,603495,3032,4,332.01
8573,603495,3079,4,241.31
8574,603496,3068,2,43.72
8575,603496,3021,1,200.11
8576,603497,3060,2,93.96
8577,603498,3070,3,199.01
8578,603498,3079,4,177.7
8579,603498,3025,4,157.21
8580,603499,3060,4,294.27
8581,603499,3041,1,128.53
8582,603500,3016,3,28.16
8583,603500,3052,4,169.93
8584,603500,3054,4,22.33
8585,603500,3023,5,23.41
8586,603501,3054,4,62.36
8587,603501,3041,4,161.16
8588,603501,3044,1,79.95
8589,603501,3012,1,343.78
8590,603502,3053,5,226.92
8591,603502,3068,5,164.63
8592,603503,3076,2,186.68
8593,603504,3008,3,93.89
8594,603504,3048,2,309.25
8595,603505,3026,2,280.1
8596,603505,3041,4,44.84
8597,603505,3049,3,310.55
8598,603505,3001,1,110.37
8599,603506,3057,5,104.52
8600,603507,3025,3,243.12
8601,603507,3067,4,129.82
8602,603507,3066,2,22.03
8603,603507,3032,1,240.15
8604,603508,3045,5,272.75
8605,603508,3064,3,37.02
8606,603508,3022,3,247.68
8607,603508,3064,4,283.06
8608,603509,3045,4,217.54
8609,603509,3079,2,243.22
8610,603509,3012,1,273.48
8611,603510,3052,3,101.54
8612,603510,3037,3,30.55
8613,603510,3067,2,324.92
8614,603510,3002,3,83.61
8615,603511,3044,2,117.92
8616,603511,3014,1,87.37
8617,603512,3072,2,109.51
8618,603513,3012,5,226.63
8619,603514,3017,4,297.4
8620,603514,3043,1,124.89
8621,603515,3057,4,103.29
8622,603515,3029,3,45.26
8623,603515,3068,5,116.91
8624,603515,3037,2,72.37
8625,603516,3040,1,204.8
8626,603516,3047,4,92.49
8627,603517,3063,5,235.96
8628,603517,3055,3,174.59
8629,603518,3066,5,139.15
8630,603518,3079,1,73.78
8631,603519,3057,4,307.81
8632,603519,3059,4,347.44
8633,603519,3019,2,293.47
8634,603519,3057,5,147.88
8635,603520,3040,3,13.12
8636,603520,3012,2,162.88
8637,603521,3040,2,342.45
8638,603521,3045,2,31.06
8639,603521,3004,5,147.87
8640,603521,3071,1,79.2
8641,603522,3072,4,121.73
8642,603522,3009,5,339.87
8643,603523,3066,1,84.78
8644,603523,3066,1,46.22
8645,603523,3046,4,275.43
8646,603524,3060,1,278.03
8647,603524,3027,2,23.03
8648,603524,3026,5,69.49
8649,603525,3020,3,203.73
8650,603525,3036,1,236.69
8651,603525,3003,4,209.04
8652,603526,3020,1,220.25
8653,603526,3076,5,221.42
8654,603526,3031,2,254.89
8655,603526,3011,3,8.3
8656,603527,3027,2,252.81
8657,603527,3052,3,145.76
8658,603527,3053,1,72.52
8659,603527,3047,1,152.65
8660,603528,3069,1,326.38
8661,603528,3051,5,207.67
8662,603529,3037,1,105.4
8663,603529,3043,4,-283.83
8664,603529,3024,3,92.25
8665,603530,3035,3,50.0
8666,603531,3009,3,199.79
8667,603532,3067,5,247.52
8668,603532,3063,1,224.54
8669,603533,3004,2,84.72
8670,603534,3076,4,86.04
8671,603534,3004,1,285.87
8672,603534,3023,5,19.93
8673,603534,3032,5,97.9
8674,603535,3022,5,88.13
8675,603536,3021,4,27.67
8676,603536,3051,1,110.47
8677,603536,3038,3,153.59
8678,603537,3057,3,193.99
8679,603538,3057,5,314.32
8680,603538,3028,3,126.4
8681,603538,3011,1,46.39
8682,603538,3040,4,176.7
8683,603539,3050,4,29.15
8684,603539,3022,1,74.6
8685,603540,3046,5,158.69
8686,603541,3013,3,276.83
8687,603542,3074,1,185.29
8688,603542,3075,2,304.18
8689,603543,3060,2,9.05
8690,603543,3071,1,81.28
8691,603544,3024,3,235.52
8692,603544,3021,4,76.39
8693,603544,3014,4,19.43
8694,603545,3077,2,9.81
8695,603545,3025,2,246.56
8696,603546,3055,5,108.22
8697,603546,3039,1,204.67
8698,603546,3025,2,27.63
8699,603547,3073,3,-237.96
8700,603547,3018,4,333.36
8701,603547,3057,1,63.63
8702,603548,3034,3,83.33
8703,603548,3070,3,306.72
8704,603549,3037,1,345.46
8705,603550,3014,1,307.02
8706,603550,3075,5,239.94
8707,603551,3017,3,204.55
8708,603551,3012,4,89.87
8709,603551,3053,1,217.76
8710,603551,3008,2,260.44
8711,603552,3065,1,85.38
8712,603553,3021,4,257.04
8713,603553,3046,1,343.23
8714,603553,3076,5,240.42
8715,603553,3075,3,218.19
8716,603554,3076,4,178.57
8717,603554,3075,1,218.73
8718,603554,3033,4,41.54
8719,603555,3065,1,227.19
8720,603555,3075,4,55.14
8721,603555,3032,1,258.0
8722,603556,3006,4,264.5
8723,603556,3006,1,230.06
8724,603557,3025,4,201.46
8725,603557,3045,5,335.12
8726,603557,3040,4,38.18
8727,603557,3071,4,93.74
8728,603558,3053,1,50.56
8729,603558,3065,5,147.63
8730,603559,3022,5,330.47
8731,603559,3071,3,286.84
8732,603560,3068,4,133.61
8733,603561,3036,5,270.38
8734,603561,3055,4,201.42
8735,603561,3033,5,242.36
8736,603561,3043,2,187.96
8737,603562,3013,4,24.27
8738,603562,3030,3,64.47
8739,603562,3057,2,230.31
8740,603563,3067,4,224.02
8741,603563,3072,2,243.76
8742,603563,3025,5,22.1
8743,603563,3064,5,15.98
8744,603564,3003,5,236.99
8745,603564,3027,3,49.17
8746,603565,3030,4,290.16
8747,603565,3040,3,120.84
8748,603565,3065,4,336.05
8749,603566,3048,5,148.49
8750,603566,3047,5,95.32
8751,603567,3072,3,128.95
8752,603567,3059,4,245.79
8753,603567,3080,4,45.8
8754,603568,3065,5,259.06
8755,603568,3076,4,131.17
8756,603568,3028,4,167.16
8757,603568,3006,2,214.07
8758,603569,3032,3,59.21
8759,603569,3036,5,226.83
8760,603570,3065,2,96.96
8761,603570,3040,4,250.56
8762,603570,3019,4,184.65
8763,603570,3065,3,75.82
8764,603571,3006,5,139.4
8765,603571,3003,2,133.1
8766,603572,3012,2,172.62
8767,603572,3027,1,94.33
8768,603572,3073,4,157.77
8769,603572,3053,1,324.04
8770,603573,3069,2,326.95
8771,603574,3032,2,265.13
8772,603575,3046,4,322.58
8773,603575,3001,3,170.24
8774,603575,3033,3,42.07
8775,603576,3069,2,284.42
8776,603576,3067,4,337.06
8777,603576,3061,1,302.87
8778,603576,3031,2,155.36
8779,603577,3032,2,93.91
8780,603577,3033,1,263.09
8781,603578,3074,4,145.39
8782,603579,3080,2,5.68
8783,603579,3078,4,167.23
8784,603579,3033,5,185.82
8785,603579,3069,4,304.11
8786,603580,3024,3,151.12
8787,603580,3060,1,173.24
8788,603580,3006,5,31.91
8789,603580,3064,4,162.0
8790,603581,3005,5,191.88
8791,603581,3002,1,13.47
8792,603582,3001,1,205.08
8793,603583,3049,5,19.43
8794,603583,3016,5,262.48
8795,603584,3076,3,261.4
8796,603584,3024,4,297.39
8797,603584,3040,3,187.14
8798,603584,3072,2,142.28
8799,603585,3022,1,27.81
8800,603586,3015,5,275.24
8801,603586,3033,2,37.06
8802,603586,3017,3,207.21
8803,603586,3062,4,308.35
8804,603587,3026,3,81.97
8805,603587,3016,4,146.06
8806,603587,3044,3,278.3
8807,603588,3071,3,89.57
8808,603588,3051,3,214.12
8809,603588,3045,4,322.64
8810,603588,3005,5,7.12
8811,603589,3018,5,168.59
8812,603589,3034,3,87.67
8813,603589,3023,2,203.07
8814,603590,3037,3,238.95
8815,603590,3025,3,332.09
8816,603590,3077,3,340.81
8817,603591,3063,5,298.84
8818,603591,3079,1,18.51
8819,603592,3022,2,137.41
8820,603593,3017,4,161.1
8821,603593,3044,4,213.05
8822,603593,3015,2,236.32
8823,603593,3020,3,178.48
8824,603594,3044,3,209.26
8825,603595,3006,1,95.59
8826,603595,3001,3,347.88
8827,603596,3018,2,89.68
8828,603596,3024,5,34.07
8829,603596,3008,2,208.3
8830,603597,3008,3,91.53
8831,603597,3039,1,252.94
8832,603597,3078,4,255.48
8833,603597,3016,5,170.86
8834,603598,3073,1,205.95
8835,603598,3049,2,239.74
8836,603598,3062,3,235.01
8837,603598,3032,1,30.29
8838,603599,3079,5,331.55
8839,603599,3063,2,286.1
8840,603599,3002,5,312.28
8841,603599,3060,5,240.46
8842,603600,3032,4,119.87
8843,603601,3064,1,309.28
8844,603601,3015,5,131.46
8845,603601,3031,4,261.95
8846,603602,3036,2,48.08
8847,603603,3052,3,215.39
8848,603603,3049,3,344.84
8849,603603,3028,3,123.37
8850,603604,3066,4,313.02
8851,603604,3053,1,259.22
8852,603604,3037,4,17.95
8853,603604,3043,3,343.0
8854,603605,3058,1,347.28
8855,603606,3014,4,189.37
8856,603606,3067,3,56.43
8857,603606,3010,2,174.38
8858,603606,3021,4,319.04
8859,603607,3047,4,200.65
8860,603607,3026,5,107.34
8861,603607,3020,1,65.5
8862,603608,3077,4,259.12
8863,603608,3021,4,85.87
8864,603608,3016,5,80.33
8865,603609,3021,1,13.44
8866,603609,3037,5,98.15
8867,603610,3053,4,126.65
8868,603610,3050,5,259.56
8869,603611,3012,2,226.0
8870,603611,3047,1,89.59
8871,603612,3050,4,29.62
8872,603612,3009,5,40.97
8873,603612,3041,4,328.32
8874,603613,3070,4,347.87
8875,603613,3066,4,223.29
8876,603613,3021,1,126.93
8877,603614,3065,5,169.89
8878,603614,3060,2,90.13
8879,603615,3010,4,316.7
8880,603615,3031,1,6.99
8881,603615,3055,5,244.02
8882,603615,3019,4,40.62
8883,603616,3019,5,275.79
8884,603616,3047,3,57.5
8885,603616,3046,3,341.94
8886,603617,3076,1,15.01
8887,603617,3078,4,301.36
8888,603617,3059,5,345.34
8889,603617,3059,4,198.84
8890,603618,3077,3,85.08
8891,603618,3047,4,20.22
8892,603618,3017,1,111.12
8893,603619,3080,4,165.48
8894,603619,3046,4,164.03
8895,603620,3018,2,219.37
8896,603621,3002,3,240.73
8897,603621,3057,5,339.81
8898,603621,3049,2,240.54
8899,603622,3063,5,252.67
8900,603622,3062,5,54.78
8901,603622,3022,4,191.76
8902,603622,3022,2,115.74
8903,603623,3050,1,322.26
8904,603623,3025,1,41.07
8905,603624,3024,5,271.3
8906,603624,3032,1,289.29
8907,603624,3043,2,337.88
8908,603624,3010,4,26.16
8909,603625,3077,2,40.08
8910,603626,3060,4,80.1
8911,603626,3028,3,212.31
8912,603626,3079,5,-24.5
8913,603627,3002,4,50.77
8914,603627,3071,5,219.89
8915,603627,3014,5,227.22
8916,603628,3070,2,220.84
8917,603629,3080,4,187.61
8918,603630,3014,5,51.4
8919,603630,3060,3,8.68
8920,603630,3072,5,286.0
8921,603631,3039,4,59.15
8922,603631,3030,2,66.82
8923,603631,3031,1,55.0
8924,603631,3009,1,226.96
8925,603632,3013,3,339.74
8926,603632,3019,4,35.48
8927,603633,3034,2,184.38
8928,603633,3009,4,45.06
8929,603633,3019,5,231.47
8930,603634,3062,1,51.85
8931,603635,3038,3,27.65
8932,603635,3065,4,284.09
8933,603636,3054,2,337.37
8934,603636,3048,4,67.04
8935,603636,3062,5,226.57
8936,603637,3039,3,304.07
8937,603637,3066,3,230.34
8938,603638,3045,3,301.72
8939,603639,3034,1,34.81
8940,603639,3052,2,297.84
8941,603639,3066,3,118.05
8942,603640,3034,3,237.75
8943,603641,3048,2,157.29
8944,603642,3020,2,110.84
8945,603642,3041,3,61.67
8946,603643,3012,4,203.37
8947,603643,3056,4,211.32
8948,603644,3072,3,60.62
8949,603645,3079,5,97.23
8950,603645,3043,1,152.69
8951,603646,3045,3,267.3
8952,603646,3025,4,250.89
8953,603646,3001,3,126.33
8954,603647,3060,2,230.41
8955,603648,3052,1,56.62
8956,603649,3059,4,278.74
8957,603649,3009,1,280.1
8958,603649,3035,2,237.11
8959,603650,3021,1,162.8
8960,603650,3051,4,146.6
8961,603651,3064,5,237.33
8962,603652,3052,3,194.41
8963,603652,3064,5,88.66
8964,603653,3053,4,246.02
8965,603653,3049,1,299.83
8966,603653,3046,1,-131.33
8967,603654,3078,3,308.8
8968,603654,3008,2,174.83
8969,603654,3014,3,173.43
8970,603654,3069,5,54.5
8971,603655,3008,1,314.12
8972,603655,3060,4,74.78
8973,603656,3014,4,198.63
8974,603656,3025,1,275.44
8975,603657,3006,4,95.55
8976,603657,3071,2,254.12
8977,603658,3049,2,226.07
8978,603658,3004,3,85.55
8979,603658,3023,5,12.9
8980,603658,3075,4,255.47
8981,603659,3021,5,323.26
8982,603660,3045,3,86.42
8983,603660,3080,3,296.31
8984,603660,3023,4,305.39
8985,603660,3006,4,212.99
8986,603661,3016,3,41.8
8987,603661,3023,5,343.44
8988,603662,3068,1,331.08
8989,603662,3074,2,115.94
8990,603662,3014,4,65.41
8991,603663,3010,5,99.98
8992,603663,3051,2,315.28
8993,603664,3034,2,309.92
8994,603664,3003,5,206.87
8995,603665,3064,3,162.23
8996,603665,3055,3,235.01
8997,603665,3023,4,211.12
8998,603665,3036,2,332.26
8999,603666,3050,1,131.9
9000,603667,3069,2,33.69
9001,603668,3065,1,155.08
9002,603669,3032,1,194.65
9003,603669,3003,2,271.22
9004,603669,3063,5,137.44
9005,603670,3005,2,-306.45
9006,603670,3072,1,279.03
9007,603670,3035,5,137.74
9008,603671,3034,1,246.64
9009,603672,3078,1,142.27
9010,603672,3005,2,247.05
9011,603672,3040,4,26.92
9012,603672,3001,1,177.03
9013,603673,3059,4,28.93
9014,603674,3031,2,249.84
9015,603674,3076,5,231.56
9016,603674,3073,5,120.93
9017,603674,3039,1,133.83
9018,603675,3072,4,54.09
9019,603675,3018,3,321.44
9020,603675,3021,1,345.59
9021,603676,3016,5,227.95
9022,603676,3040,1,118.16
9023,603676,3027,5,140.54
9024,603677,3019,3,301.0
9025,603677,3020,3,74.18
9026,603678,3021,3,225.72
9027,603678,3074,4,286.79
9028,603678,3038,4,288.08
9029,603678,3037,1,63.93
9030,603679,3006,1,257.19
9031,603679,3013,1,29.72
9032,603679,3080,2,241.79
9033,603679,3026,1,273.71
9034,603680,3050,2,-337.27
9035,603680,3004,5,175.63
9036,603681,3058,5,21.81
9037,603681,3004,3,151.89
9038,603681,3077,2,275.22
9039,603681,3019,5,110.82
9040,603682,3071,2,302.21
9041,603683,3067,4,82.79
9042,603683,3011,1,146.02
9043,603683,3034,4,183.54
9044,603684,3006,4,7.14
9045,603684,3027,2,34.68
9046,603684,3064,2,203.23
9047,603685,3056,1,344.65
9048,603685,3034,5,272.45
9049,603685,3014,1,212.51
9050,603685,3065,1,326.74
9051,603686,3042,1,92.43
9052,603686,3008,4,39.83
9053,603686,3022,3,43.33
9054,603686,3005,4,281.87
9055,603687,3022,5,34.21
9056,603687,3026,3,310.9
9057,603687,3071,4,194.48
9058,603687,3045,2,189.44
9059,603688,3048,5,258.23
9060,603688,3044,4,292.36
9061,603688,3003,5,249.91
9062,603688,3044,2,155.28
9063,999999,3053,1,107.54
9064,603690,3016,1,41.63
9065,603690,3049,3,299.75
9066,603690,3028,4,204.18
9067,603690,3079,1,185.5
9068,603691,3005,3,273.19
9069,603691,3005,5,155.55
9070,603692,3076,5,341.91
9071,603692,3030,5,72.94
9072,603693,3070,2,208.35
9073,603693,3061,1,103.81
9074,603693,3026,3,19.7
9075,603694,3029,1,302.98
9076,603694,3080,2,140.55
9077,603694,3041,4,251.7
9078,603694,3070,5,138.69
9079,603695,3047,5,229.35
9080,603696,3075,1,195.52
9081,603697,3079,3,102.44
9082,603697,3044,2,346.64
9083,603697,3019,1,20.47
9084,603698,3061,4,230.66
9085,603698,3042,1,54.83
9086,603698,3040,4,110.83
9087,603698,3031,4,204.25
9088,603699,3033,3,32.14
9089,603699,3077,4,259.0
9090,603700,3006,1,322.32
9091,603700,3010,4,228.76
9092,603701,3013,4,175.88
9093,603701,3051,2,220.72
9094,603702,3016,3,51.2
9095,603702,3071,2,35.77
9096,603702,3003,5,271.24
9097,603703,3050,1,326.26
9098,603704,3073,2,7.61
9099,603704,3004,4,341.1
9100,603704,3049,3,176.54
9101,603705,3007,4,313.2
9102,603705,3011,4,238.11
9103,603706,3009,5,80.1
9104,603706,3067,1,81.5
9105,603706,3066,5,28.09
9106,603707,3050,4,115.68
9107,603707,3033,4,141.93
9108,603707,3052,2,15.15
9109,603707,3030,2,262.07
9110,603708,3004,2,237.54
9111,603708,3021,3,334.79
9112,603709,3012,5,199.01
9113,603709,3054,5,102.07
9114,603709,3010,5,162.21
9115,603710,3029,5,294.18
9116,603710,3051,4,9.13
9117,603710,3074,2,136.99
9118,603711,3017,1,10.72
9119,603711,3079,1,114.9
9120,603711,3050,1,84.4
9121,603711,3054,4,174.4
9122,603712,3023,2,313.73
9123,603713,3005,3,60.61
9124,603713,3037,1,257.08
9125,603713,3045,3,42.92
9126,603713,3050,1,69.0
9127,603714,3021,1,299.3
9128,603714,3004,1,203.07
9129,603715,3056,4,304.51
9130,603715,3011,3,200.34
9131,603716,3021,4,206.86
9132,603717,3063,5,333.9
9133,603717,3062,2,111.23
9134,603717,3018,1,157.13
9135,603718,3028,5,281.95
9136,603718,3021,1,233.04
9137,603719,3059,2,174.36
9138,603719,3046,5,119.72
9139,603719,3070,3,264.46
9140,603719,3040,1,212.86
9141,603720,3029,3,18.99
9142,603720,3023,3,88.69
9143,603720,3012,3,184.21
9144,603721,3057,1,248.46
9145,603721,3009,2,196.19
9146,603721,3008,5,68.44
9147,603721,3060,1,83.8
9148,603722,3039,3,221.78
9149,603723,3027,4,150.65
9150,603724,3032,3,152.28
9151,603725,3034,4,189.87
9152,603725,3062,5,299.17
9153,603726,3076,3,323.58
9154,603726,3077,4,139.31
9155,603726,3054,1,197.43
9156,603727,3009,3,32.94
9157,603727,3008,5,130.07
9158,603727,3006,3,47.19
9159,603728,3065,2,308.74
9160,603728,3016,3,115.58
9161,603728,3050,3,239.34
9162,603728,3010,3,226.46
9163,603729,3035,2,44.16
9164,603729,3069,2,89.25
9165,603729,3039,4,302.98
9166,603729,3013,3,161.86
9167,603730,3065,1,346.88
9168,603730,3064,1,191.98
9169,603730,3057,2,12.44
9170,603731,3072,1,169.13
9171,603731,3011,2,317.09
9172,603731,3067,5,333.52
9173,603732,3008,3,154.44
9174,603733,3075,4,151.23
9175,603733,3055,4,93.51
9176,603733,3041,3,19.35
9177,603734,3063,2,346.85
9178,603735,3074,5,116.15
9179,603736,3058,5,44.14
9180,603736,3080,3,118.58
9181,603736,3068,3,148.73
9182,603737,3076,5,65.93
9183,603737,3002,1,135.36
9184,603737,3054,4,62.42
9185,603738,3078,1,104.44
9186,603738,3024,3,141.39
9187,603738,3042,4,242.12
9188,603738,3064,5,191.61
9189,603739,9999,4,249.06
9190,603739,3033,2,304.72
9191,603739,3041,1,73.29
9192,603739,3004,2,217.07
9193,603740,3038,5,193.8
9194,603740,3080,5,249.34
9195,603740,3055,1,50.02
9196,603741,3080,1,88.66
9197,603741,3071,5,163.51
9198,603741,3048,1,320.77
9199,603741,3028,4,99.2
9200,603742,3067,4,204.81
9201,603742,3046,2,316.13
9202,603742,3022,5,100.92
9203,603742,3044,1,253.99
9204,603743,3076,1,172.3
9205,603743,3061,2,74.4
9206,603743,3024,1,214.98
9207,603744,3047,1,249.15
9208,603744,3026,1,100.87
9209,603744,3007,5,299.13
9210,603745,3043,5,69.54
9211,603746,3024,2,168.39
9212,603747,3030,2,195.27
9213,603747,3017,5,82.38
9214,603747,3035,3,151.98
9215,603747,3061,3,39.92
9216,603748,3027,2,163.98
9217,603748,3061,2,23.22
9218,603749,3074,4,63.11
9219,603749,3026,2,187.86
9220,603750,3040,4,205.11
9221,603750,3032,4,206.63
9222,603750,3053,2,268.71
9223,603751,3062,1,200.48
9224,603751,3056,4,310.56
9225,603752,3063,3,87.3
9226,603752,3059,3,253.48
9227,603752,3057,2,104.5
9228,603753,3071,4,83.1
9229,603754,3060,4,336.67
9230,603754,3029,3,21.37
9231,603754,3080,3,146.29
9232,603755,3056,5,107.49
9233,603755,3007,1,126.51
9234,603755,3048,5,97.68
9235,603755,3033,1,315.11
9236,603756,3042,0,11.97
9237,603756,3032,2,117.27
9238,603756,3030,2,172.44
9239,603756,3009,1,236.33
9240,603757,3026,4,196.59
9241,603757,3063,4,85.38
9242,603757,3035,2,190.62
9243,603758,3035,1,206.77
9244,603758,3059,4,29.17
9245,603758,3033,5,138.34
9246,603758,3079,4,96.01
9247,603759,3075,2,285.01
9248,603759,3055,0,258.9
9249,603759,3008,5,132.36
9250,603759,3011,4,248.09
9251,603760,3021,2,32.83
9252,603760,3003,2,16.76
9253,603760,3064,2,279.34
9254,603761,3045,2,198.99
9255,603761,3055,4,168.78
9256,603761,3080,4,276.17
9257,603762,3032,4,40.46
9258,603762,3037,1,182.47
9259,603762,3008,3,270.25
9260,603762,3020,2,272.36
9261,603763,3077,2,127.14
9262,603764,3040,1,202.98
9263,603765,3023,3,84.76
9264,603765,3019,5,344.22
9265,603766,3009,1,290.25
9266,603766,3035,4,246.0
9267,603766,3080,3,44.65
9268,603767,3060,2,296.64
9269,603767,3004,5,270.34
9270,603767,3060,2,304.48
9271,603767,3047,4,218.32
9272,603768,3019,5,285.07
9273,603768,3010,0,78.2
9274,603769,3010,1,319.15
9275,603769,3076,2,281.74
9276,603770,3018,3,92.4
9277,603770,3031,2,58.89
9278,603771,3053,3,320.68
9279,603771,3051,1,239.26
9280,603771,3041,3,272.66
9281,603771,3076,3,217.03
9282,603772,3043,5,71.49
9283,603772,3017,1,332.27
9284,603773,3028,5,178.37
9285,603773,3011,1,67.37
9286,603773,3069,4,115.31
9287,603773,3017,4,39.06
9288,603774,3063,1,188.35
9289,603774,3041,2,180.47
9290,603774,3078,1,42.9
9291,603774,3054,1,319.9
9292,603775,3038,2,171.52
9293,603776,3019,5,253.99
9294,603776,3078,0,187.04
9295,603776,3025,1,125.51
9296,603776,3006,4,62.27
9297,603777,3028,5,34.6
9298,603777,3053,4,71.26
9299,603778,3064,3,209.78
9300,603779,3052,3,42.35
9301,603779,3001,2,204.67
9302,603779,3071,5,178.2
9303,603779,3073,2,137.55
9304,603780,3046,5,83.59
9305,603780,3033,2,155.74
9306,603780,3070,4,255.29
9307,603780,3078,3,-314.25
9308,603781,3027,3,239.84
9309,603782,3079,4,16.09
9310,603782,3042,1,155.77
9311,603782,3059,2,226.47
9312,603783,3035,3,148.56
9313,603784,3018,1,214.37
9314,603784,3030,2,331.12
9315,603784,3068,2,33.69
9316,603784,3073,2,180.28
9317,603785,3060,1,209.11
9318,603786,3004,4,62.63
9319,603786,3029,3,328.84
9320,603786,3025,2,52.54
9321,603787,3031,4,230.1
9322,603787,3069,2,220.16
9323,603787,3034,4,222.79
9324,603788,3040,1,331.44
9325,603788,3023,4,185.22
9326,603788,3035,5,295.89
9327,603788,3012,3,34.58
9328,603789,3077,5,186.82
9329,603789,3054,1,132.53
9330,603790,3023,4,204.03
9331,603790,3037,2,333.73
9332,603790,3008,1,103.11
9333,603790,3048,4,43.69
9334,603791,3070,1,104.94
9335,603791,3017,5,233.43
9336,603791,3010,4,98.1
9337,603792,3047,3,105.99
9338,603792,3056,4,36.48
9339,603792,3023,2,140.05
9340,603793,3073,5,107.26
9341,603793,3031,3,185.32
9342,603794,3057,1,49.18
9343,603794,3066,4,11.53
9344,603794,3034,3,273.66
9345,603795,3064,3,268.11
9346,603795,3051,2,94.85
9347,603796,3038,1,283.84
9348,603797,3026,3,173.16
9349,603797,3050,3,309.84
9350,603797,3077,2,5.55
9351,603797,3063,3,101.94
9352,603798,3005,4,271.86
9353,603798,3080,2,34.12
9354,603798,3008,2,315.6
9355,603798,3055,5,147.5
9356,603799,3053,4,269.17
9357,603799,3055,3,40.38
9358,603799,3067,5,187.39
9359,603800,3042,1,329.58
9360,603801,3013,1,194.03
9361,603802,3008,2,10.22
9362,603802,3020,4,269.37
9363,603802,3054,3,195.16
9364,603803,3035,4,100.03
9365,603803,3071,3,27.71
9366,603803,3056,4,23.07
9367,603803,3039,4,155.76
9368,603804,3061,5,182.98
9369,603804,3033,5,170.58
9370,603804,3018,5,76.42
9371,603805,3072,2,333.52
9372,603805,3060,4,41.4
9373,603806,3013,3,101.62
9374,603806,3066,3,18.15
9375,999999,3078,3,228.86
9376,603807,3056,4,211.64
9377,603807,3025,5,90.7
9378,603808,3053,5,213.32
9379,603808,3076,4,220.49
9380,603808,3007,4,187.15
9381,603809,3064,3,47.26
9382,603810,3075,3,32.15
9383,603810,3058,2,193.22
9384,603810,3040,4,33.54
9385,603811,3076,1,45.0
9386,603811,3008,4,334.87
9387,603811,3039,5,18.47
9388,603811,3036,5,164.08
9389,603812,3002,5,348.49
9390,603812,3054,1,22.96
9391,603812,3070,4,348.65
9392,603813,3035,1,176.82
9393,603813,3018,3,230.27
9394,603813,3075,4,288.2
9395,603813,3029,1,95.39
9396,603814,3047,3,252.26
